cell_num	coverage_mean	coverage_variance	dataset	tool	snv_type	tool_setup	fine_tune_type	data_type	estimates_type	mutation_rate	deletion_rate	doublet_rate	insertion_rate	cnv_rate	allelic_seq_cov	allelic_seq_cov_raw_var	eff_seq_err_rate	ado_rate	wild_overdispersion	alternative_overdispersion	gamma_shape	population_size
40	20	10	0009	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	inc_cnv	median	8e-06	0.7841869177458798	0.1	NA	2/3	29.83274408758521	323.79692099524533	0.0018940704644747	0.1499562188930141	51.35428306764498	1.6952865152057592	4.594138070547377	5.655687866045074
40	20	10	0009	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	no_cnv	median	8e-06	0.0789899151070199	0.1	NA	0	17.676887172331902	9.74562427725628	0.0023999598100802	0.2823927148660383	51.3717909030583	2.5752780774836266	12.667189556994623	1.5675255096338632
40	20	10	0010	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	exc_cnv	mean	8e-06	0.0850049637285815	0.1	NA	2/3	23.66947879902405	21.335615915575357	0.0024817963591037	0.2359097040433418	53.141446102171095	2.997866241891132	7.615965854166257	4.038029632274679
40	20	10	0010	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	inc_cnv	median	8e-06	0.8679302991813929	0.1	NA	2/3	39.82510762528926	535.5965778204398	0.0019734312947981	0.1456944407720216	51.489129738021546	2.030995413251013	3.48265699716232	13.370928151123668
40	20	10	0010	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	no_cnv	median	8e-06	0.0960184256289041	0.1	NA	0	23.730331986977465	21.28368670352885	0.0024989057766722	0.2379585058341803	51.72426472334248	2.8335527749617277	10.884856428291371	4.013213366235081
40	20	10	0001	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	no_cnv	median	8e-06	0.0967965717684052	0.1	NA	0	NA	NA	NA	NA	NA	NA	NA	0.1206558856053447
40	20	10	0002	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	no_cnv	median	8e-06	0.0620156678097815	0.1	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0804438587163415
40	20	10	0003	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	no_cnv	median	8e-06	0.0881270640048379	0.1	NA	0	NA	NA	NA	NA	NA	NA	NA	0.1309100444154883
40	20	10	0004	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	no_cnv	median	8e-06	0.0893014739165664	0.1	NA	0	NA	NA	NA	NA	NA	NA	NA	0.1033085910001467
40	20	10	0005	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	no_cnv	median	8e-06	0.0844276397218308	0.1	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0895779049319058
40	20	10	0006	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	no_cnv	median	8e-06	0.0727971315109431	0.1	NA	0	NA	NA	NA	NA	NA	NA	NA	0.1297479755286551
40	20	10	0007	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	no_cnv	median	8e-06	0.1017527543634686	0.1	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0997643423186962
40	20	10	0008	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	no_cnv	median	8e-06	0.0654353480027599	0.1	NA	0	NA	NA	NA	NA	NA	NA	NA	0.1497897860212794
40	20	10	0009	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	no_cnv	median	8e-06	0.0584392063027701	0.1	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0838447802370737
40	20	10	0010	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	no_cnv	median	8e-06	0.0680577929174152	0.1	NA	0	NA	NA	NA	NA	NA	NA	NA	0.2236696022957393
40	20	10	0001	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	inc_cnv	median	8e-06	0.4474039059690601	0.1	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.1526781976417395
40	20	10	0002	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	inc_cnv	median	8e-06	0.2628391233281685	0.1	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.0882132266611493
40	20	10	0003	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	inc_cnv	median	8e-06	0.3827693993336089	0.1	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.175947150497995
40	20	10	0004	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	inc_cnv	median	8e-06	0.356772244543198	0.1	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.1351532282892895
40	20	10	0005	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	inc_cnv	median	8e-06	0.4452116738414063	0.1	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.1037835509364944
40	20	10	0006	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	inc_cnv	median	8e-06	0.7352727870845295	0.1	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.1488200356071424
40	20	10	0007	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	inc_cnv	median	8e-06	0.5295548506862939	0.1	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.1310962557689428
40	20	10	0008	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	inc_cnv	median	8e-06	0.3117782891979257	0.1	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.1611387667107014
40	20	10	0009	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	inc_cnv	median	8e-06	0.3199854477398885	0.1	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.0906740904432463
40	20	10	0010	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	inc_cnv	median	8e-06	0.3787859047207605	0.1	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.2347619584267078
40	20	10	0001	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	exc_cnv	median	8e-06	0.0938081013256381	0.1	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.1475097956798663
40	20	10	0002	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	exc_cnv	median	8e-06	0.0865817898256098	0.1	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.0816756439048666
40	20	10	0003	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	exc_cnv	median	8e-06	0.0868817949459718	0.1	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.1337001700363206
40	20	10	0004	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	exc_cnv	median	8e-06	0.1078365526721395	0.1	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.1099339001430905
40	20	10	0005	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	exc_cnv	median	8e-06	0.0715394196955111	0.1	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.0987345103306173
40	20	10	0006	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	exc_cnv	median	8e-06	0.0781117274435737	0.1	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.1247994294285814
40	20	10	0007	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	exc_cnv	median	8e-06	0.1174163202742647	0.1	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.1098255115921335
40	20	10	0008	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	exc_cnv	median	8e-06	0.0574555469444397	0.1	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.1540115420404894
40	20	10	0009	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	exc_cnv	median	8e-06	0.0636269270021827	0.1	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.0767027607312727
40	20	10	0010	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	exc_cnv	median	8e-06	0.0507759235126475	0.1	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.203059288754288
