cell_num	coverage_mean	coverage_variance	dataset	tool	snv_type	tool_setup	fine_tune_type	data_type	estimates_type	mutation_rate	deletion_rate	doublet_rate	insertion_rate	cnv_rate	allelic_seq_cov	allelic_seq_cov_raw_var	eff_seq_err_rate	ado_rate	wild_overdispersion	alternative_overdispersion	gamma_shape	population_size
40	20	10	0006	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	inc_cnv	median	8e-06	0.5426057896718314	0.0	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.1211190533151133
40	20	10	0007	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	inc_cnv	median	8e-06	0.5414965404134878	0.0	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.0907750209179356
40	20	10	0008	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	inc_cnv	median	8e-06	0.5226244195095314	0.0	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.1033884107264958
40	20	10	0009	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	inc_cnv	median	8e-06	0.3797296060616252	0.0	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.1042500800095877
40	20	10	0010	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	inc_cnv	median	8e-06	0.4203179169539598	0.0	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.0707179600632097
40	20	10	0001	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	exc_cnv	median	8e-06	0.1013713377667649	0.0	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.0999761428465893
40	20	10	0002	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	exc_cnv	median	8e-06	0.0625842535063079	0.0	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.0659396202754808
40	20	10	0003	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	exc_cnv	median	8e-06	0.0442132407771921	0.0	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.0790033484227129
40	20	10	0004	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	exc_cnv	median	8e-06	0.1224527578138858	0.0	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.1010051370187206
40	20	10	0005	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	exc_cnv	median	8e-06	0.0986018495310113	0.0	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.0920755459816859
40	20	10	0006	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	exc_cnv	median	8e-06	0.0576176994202345	0.0	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.0897051922041111
40	20	10	0007	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	exc_cnv	median	8e-06	0.1355667957473577	0.0	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.0633684191574733
40	20	10	0008	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	exc_cnv	median	8e-06	0.0627197187794592	0.0	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.1068798647325009
40	20	10	0009	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	exc_cnv	median	8e-06	0.1323381181185483	0.0	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.0826374585741535
40	20	10	0010	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	exc_cnv	median	8e-06	0.0498549797668749	0.0	NA	2/3	NA	NA	NA	NA	NA	NA	NA	0.0593098167461447
