cell_num	coverage_mean	coverage_variance	dataset	tool	snv_type	tool_setup	fine_tune_type	data_type	estimates_type	mutation_rate	deletion_rate	doublet_rate	insertion_rate	cnv_rate	allelic_seq_cov	allelic_seq_cov_raw_var	eff_seq_err_rate	ado_rate	wild_overdispersion	alternative_overdispersion	gamma_shape	population_size
40	20	10	0007	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	exc_cnv	median	8e-06	0.1200693579286175	0.0	NA	1/3	20.41594322314921	11.808751597723068	0.0023251734660581	0.3059522136605493	51.47138960158256	2.6013051331704995	10.55791586230816	0.8249811665886416
40	20	10	0007	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	inc_cnv	mode	8e-06	0.2529415480816332	0.0	NA	1/3	26.37577811753719	178.06847720892955	0.0020606182572217	0.2986729422787167	51.35862442263118	2.184458209754221	8.66269818455233	1.2892340827208746
40	20	10	0008	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	exc_cnv	median	8e-06	0.1536747182242728	0.0	NA	1/3	19.60310615635612	10.921472990557858	0.002300166243299	0.291283058570929	51.39837046492492	2.5395681264876027	10.733664861513336	1.3019361496950026
40	20	10	0008	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	inc_cnv	median	8e-06	0.3956126426658354	0.0	NA	1/3	26.25964832054476	180.3705251389493	0.0020320527486228	0.316622824371785	51.35527642721914	2.182824467087061	9.747829504789484	2.0736853112042763
40	20	10	0009	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	exc_cnv	median	8e-06	0.1413939181153736	0.0	NA	1/3	21.39148137841612	12.731094361280691	0.0023320224176264	0.2999506143094851	51.45830071348313	2.60513074538893	9.443398969637569	1.188101814568308
40	20	10	0009	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	inc_cnv	median	8e-06	0.345328085109276	0.0	NA	1/3	28.63522906442551	227.94958852720197	0.0020853195040491	0.2881440387754455	51.40472340953469	2.0531988164864923	8.428641482315959	2.0367306839471917
40	20	10	0010	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	exc_cnv	median	8e-06	0.0939036017622006	0.0	NA	1/3	20.041566257994184	10.9409351294133	0.002333758496046	0.2968685656846085	51.40643654535148	2.400337950613359	10.400723725062392	1.0567423176051691
40	20	10	0010	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	inc_cnv	median	8e-06	0.2870259929669868	0.0	NA	1/3	27.853942013873656	232.7180905442157	0.0020518081099269	0.3131185779159226	51.35522954169124	1.9484513942679949	10.59679197594904	1.405855690430032
40	20	10	0001	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	inc_cnv	median	8e-06	0.1429599309259734	0.0	NA	1/3	NA	NA	NA	NA	NA	NA	NA	0.0764439615223593
40	20	10	0002	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	inc_cnv	median	8e-06	0.1288372087978486	0.0	NA	1/3	NA	NA	NA	NA	NA	NA	NA	0.0593246038359689
40	20	10	0003	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	inc_cnv	median	8e-06	0.1012508345697179	0.0	NA	1/3	NA	NA	NA	NA	NA	NA	NA	0.0731828106714132
40	20	10	0004	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	inc_cnv	median	8e-06	0.1603884562364087	0.0	NA	1/3	NA	NA	NA	NA	NA	NA	NA	0.0818259645630214
40	20	10	0005	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	inc_cnv	median	8e-06	0.1306770526533444	0.0	NA	1/3	NA	NA	NA	NA	NA	NA	NA	0.0836812933163472
40	20	10	0006	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	inc_cnv	median	8e-06	0.1251211125336204	0.0	NA	1/3	NA	NA	NA	NA	NA	NA	NA	0.0943349672212242
40	20	10	0007	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	inc_cnv	median	8e-06	0.1343120600435302	0.0	NA	1/3	NA	NA	NA	NA	NA	NA	NA	0.057921535721472
40	20	10	0008	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	inc_cnv	median	8e-06	0.1103975926287693	0.0	NA	1/3	NA	NA	NA	NA	NA	NA	NA	0.080056506320959
40	20	10	0009	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	inc_cnv	median	8e-06	0.1661752397174451	0.0	NA	1/3	NA	NA	NA	NA	NA	NA	NA	0.0881578811876955
40	20	10	0010	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	inc_cnv	median	8e-06	0.0677823507915438	0.0	NA	1/3	NA	NA	NA	NA	NA	NA	NA	0.0495761469390277
40	20	10	0001	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	exc_cnv	median	8e-06	0.1143502476545629	0.0	NA	1/3	NA	NA	NA	NA	NA	NA	NA	0.0866022484003212
40	20	10	0002	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	exc_cnv	median	8e-06	0.0595111913683107	0.0	NA	1/3	NA	NA	NA	NA	NA	NA	NA	0.0554022921260629
40	20	10	0003	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	exc_cnv	median	8e-06	0.0623585903051287	0.0	NA	1/3	NA	NA	NA	NA	NA	NA	NA	0.0836102194056832
40	20	10	0004	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	exc_cnv	median	8e-06	0.1288194376027215	0.0	NA	1/3	NA	NA	NA	NA	NA	NA	NA	0.098098241792878
40	20	10	0005	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	exc_cnv	median	8e-06	0.0985982387680421	0.0	NA	1/3	NA	NA	NA	NA	NA	NA	NA	0.0901529534347218
40	20	10	0006	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	exc_cnv	median	8e-06	0.0726083232159304	0.0	NA	1/3	NA	NA	NA	NA	NA	NA	NA	0.1053697797996033
40	20	10	0007	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	exc_cnv	median	8e-06	0.1139204506449508	0.0	NA	1/3	NA	NA	NA	NA	NA	NA	NA	0.0609247351620766
40	20	10	0008	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	exc_cnv	median	8e-06	0.0936077959704082	0.0	NA	1/3	NA	NA	NA	NA	NA	NA	NA	0.0851629168009921
40	20	10	0009	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	exc_cnv	median	8e-06	0.1263817615498852	0.0	NA	1/3	NA	NA	NA	NA	NA	NA	NA	0.0881545497106584
40	20	10	0010	indelsieve	candidate_snvs	smc_mudel_sa_stage_1-smc_mudel_sa_stage_2	mt	exc_cnv	median	8e-06	0.0607301551984404	0.0	NA	1/3	NA	NA	NA	NA	NA	NA	NA	0.0536291952073978
